dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 120 1 0.176850000 0.067802200 0.062241300 0.309307000 0.213829000 0.035651100 0.154730000 0.163745000 0.078285500
 121 1 0.049184300 0.049840100 0.031097600 0.501171000 0.413540000 0.179457000 0.407488000 0.478343000 0.227436000
 122 1 0.095483900 0.011151600 0.029100300 0.141694000 0.132055000 0.082171100 0.033705900 0.030200200 0.043018300
 123 1 0.220748000 0.048367000 0.056285400 0.279183000 0.208065000 0.036073500 0.009762890 0.102419000 0.054487500
 124 1 0.090572000 0.022698200 0.034855000 0.371298000 0.290499000 0.130588000 0.611260000 0.627629000 0.249680000
 125 1 0.210196000 0.133483000 0.106278000 0.194704000 0.156063000 0.111706000 0.187252000 0.191412000 0.035327500
 126 1 0.129109000 0.062317800 0.040013700 0.123513000 0.051942500 0.051469200 0.134333000 0.150828000 0.079819700
 127 1 0.313440000 0.095349300 0.106947000 0.523793000 0.421455000 0.200187000 0.485690000 0.518420000 0.177304000
 128 1 0.438978000 0.082594000 0.072364300 0.251117000 0.183424000 0.073481700 0.227177000 0.236106000 0.076958400
 129 1 0.209714000 0.054762800 0.059983600 0.019297700 0.040811100 0.055284300 0.190518000 0.412807000 0.085293600
 130 1 0.179620000 0.041946600 0.073489500 0.217283000 0.130462000 0.000198912 0.583936000 0.615555000 0.182961000
 131 1 0.037246600 0.032388600 0.001564820 0.649836000 0.550329000 0.277925000 0.494675000 0.518056000 0.159627000
 132 1 0.079021200 0.034092900 0.019904500 0.405259000 0.372805000 0.231342000 0.516239000 0.538212000 0.137366000
 133 1 0.107626000 0.005600200 0.009025680 0.297519000 0.238423000 0.104297000 0.099960500 0.106370000 0.032163400
 134 1 0.162105000 0.030859200 0.037205000 0.815883000 0.656245000 0.291739000 0.294359000 0.331112000 0.204131000
 135 1 0.113071000 0.023360500 0.009773730 0.185150000 0.124002000 0.012626400 0.273368000 0.287837000 0.005269290
 136 1 0.021595100 0.021988000 0.009106990 0.176167000 0.132861000 0.052821000 0.636529000 0.331517000 0.112103000
 137 1 0.478227000 0.159967000 0.149792000 0.142805000 0.077547100 0.019767600 0.304417000 0.323125000 0.087088000
 138 1 0.436832000 0.137227000 0.124021000 0.225875000 0.151186000 0.073064700 0.189444000 0.515016000 0.143062000
