dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  91 1 0.098921400 0.087322600 0.050037400 0.099274600 0.050305200 0.032008100 0.128284000 0.137968000 0.196248000
  92 1 0.733119000 0.428978000 0.272571000 0.676034000 0.524272000 0.367710000 0.652880000 0.749699000 0.399266000
  93 1 0.082218400 0.077057300 0.081902100 0.095382000 0.051053100 0.068251500 0.494059000 0.265009000 0.052754600
  94 1 0.168291000 0.050696100 0.028259200 0.418366000 0.310492000 0.228814000 0.263192000 0.328215000 0.126686000
  95 1 0.174430000 0.030314900 0.019012400 0.228492000 0.182583000 0.133064000 1.037300000 0.003602690 0.072667900
  96 1 0.510386000 0.317824000 0.208216000 0.341054000 0.249272000 0.070951300 1.608570000 0.138880000 0.112895000
  97 1 0.090558200 0.104351000 0.023025600 0.728779000 0.554681000 0.315844000 0.105386000 0.411675000 0.102773000
  98 1 0.228868000 0.106737000 0.044045600 0.332716000 0.201569000 0.124956000 0.571085000 0.247381000 0.189666000
  99 1 0.164247000 0.022576500 0.000093899 0.109965000 0.071672200 0.113917000 1.425280000 0.751705000 0.382832000
 100 1 0.210558000 0.109525000 0.035429500 0.012672900 0.003714550 0.036504900 0.822497000 0.329439000 0.280768000
 101 1 0.427418000 0.310960000 0.148146000 0.073862700 0.098878500 0.135128000 1.390420000 0.498873000 0.260601000
 102 1 0.347587000 0.137920000 0.079435200 0.101922000 0.172271000 0.150673000 0.304445000 0.214794000 0.025481900
 103 1 0.180793000 0.097971300 0.047153300 0.457141000 0.308196000 0.312936000 0.495083000 0.014678300 0.089892200
 104 1 0.093749300 0.059932200 0.047831000 0.203979000 0.249222000 0.132024000 0.097311300 0.805687000 0.273368000
 105 1 0.246086000 0.107409000 0.068571800 0.395717000 0.227157000 0.026919500 0.107356000 0.532418000 0.234592000
 106 1 0.185218000 0.094643600 0.077688700 0.685701000 0.489069000 0.324247000 2.154570000 0.412325000 0.220032000
 107 1 0.046033900 0.058870400 0.073887100 0.381916000 0.173393000 0.024562500 0.445373000 0.195735000 0.040373600
 108 1 0.256363000 0.118072000 0.075103700 0.326848000 0.286623000 0.157465000 1.986190000 0.393166000 0.179983000
 109 1 0.067770700 0.037228100 0.000237546 0.330673000 0.182739000 0.108314000 0.797655000 0.076060300 0.056981800
 110 1 0.155624000 0.057319500 0.084013500 0.395771000 0.277961000 0.164889000 1.558030000 0.873305000 0.316421000
 111 1 0.214262000 0.113883000 0.099476800 0.161509000 0.103785000 0.090327300 0.454111000 0.020911100 0.309696000
 112 1 0.353777000 0.204573000 0.151963000 0.579977000 0.448348000 0.302309000 0.583940000 0.268518000 0.214759000
 113 1 0.033045200 0.005656850 0.047670600 0.045835500 0.106314000 0.142297000 0.034013500 0.346718000 0.181593000
 114 1 0.058622300 0.034803000 0.009161150 0.133239000 0.150980000 0.000772469 1.343610000 0.797987000 0.199195000
 115 1 0.205127000 0.096193600 0.029483000 0.192340000 0.121020000 0.098930500 2.843360000 0.369310000 0.195368000
 116 1 0.422146000 0.263215000 0.134589000 0.434579000 0.296181000 0.130247000 1.772130000 0.905796000 0.383593000
 117 1 0.040979800 0.047534400 0.046237700 0.383675000 0.278661000 0.156993000 1.947380000 0.293019000 0.143865000
 118 1 0.437921000 0.267508000 0.146286000 0.755679000 0.606211000 0.350562000 0.248734000 0.748781000 0.261626000
