dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  88 1 0.156556000 0.000690658 0.003388190 0.412608000 0.225435000 0.154467000 0.459062000 0.362878000 0.117788000
  89 1 0.153040000 0.001063250 0.005761680 0.400038000 0.229540000 0.065341900 0.463418000 0.369584000 0.176349000
  90 1 0.153040000 0.001063250 0.017544300 0.303931000 0.156248000 0.155572000 0.420559000 0.335703000 0.122426000
  91 1 0.150684000 0.001291460 0.038240500 0.418288000 0.221823000 0.079116300 0.403421000 0.301790000 0.077471400
  92 1 0.150684000 0.001291460 0.040267800 0.268721000 0.162443000 0.051423400 0.564494000 0.465725000 0.193623000
  93 1 0.141365000 0.002027850 0.007211630 0.231936000 0.107682000 0.045383800 0.436886000 0.343130000 0.120700000
  94 1 0.141365000 0.002027850 0.009571440 0.424240000 0.173153000 0.122573000 0.474038000 0.384349000 0.187860000
  95 1 0.137566000 0.002252590 0.002411260 0.253371000 0.120771000 0.079466200 0.207093000 0.140430000 0.097730700
  96 1 0.137566000 0.002252590 0.025471600 0.335203000 0.167786000 0.096602500 0.435966000 0.333823000 0.128371000
  97 1 0.129242000 0.002595480 0.007914770 0.371022000 0.153474000 0.123194000 0.285370000 0.204650000 0.134612000
  98 1 0.129242000 0.002595480 0.013296400 0.279528000 0.134163000 0.141189000 0.368354000 0.301108000 0.223863000
  99 1 0.124299000 0.002703870 0.020436200 0.204934000 0.097096700 0.106339000 0.514289000 0.417976000 0.214190000
 100 1 0.124299000 0.002703870 0.017487400 0.430863000 0.207870000 0.180985000 0.427067000 0.341869000 0.125137000
 101 1 0.115564000 0.002727880 0.019664500 0.274996000 0.094122500 0.037050500 0.313294000 0.217645000 0.073598500
 102 1 0.115564000 0.002727880 0.019414900 0.141555000 0.060365800 0.006628090 0.662959000 0.554527000 0.402029000
 103 1 0.115115000 0.002723490 0.000227930 0.392248000 0.158767000 0.061892400 0.386360000 0.289339000 0.098010300
 104 1 0.115115000 0.002723490 0.011454500 0.308429000 0.161761000 0.104274000 0.399562000 0.309281000 0.088645000
 105 1 0.107848000 0.002578930 0.022983700 0.244552000 0.107861000 0.066696000 0.262364000 0.183201000 0.031754100
 106 1 0.107848000 0.002578930 0.022758600 0.273516000 0.111675000 0.029396700 0.375321000 0.279242000 0.075522100
 107 1 0.103935000 0.002445700 0.004039500 0.205785000 0.067005700 0.015265700 0.180067000 0.110038000 0.008627140
 108 1 0.103935000 0.002445700 0.002767760 0.332290000 0.149448000 0.090121900 0.379404000 0.294643000 0.153300000
 109 1 0.099856000 0.002267730 0.005105620 0.251730000 0.097047200 0.070355500 0.446780000 0.362687000 0.199601000
 110 1 0.099856000 0.002267730 0.019423200 0.262938000 0.120642000 0.105757000 0.377185000 0.298424000 0.178751000
 111 1 0.097954500 0.002171690 0.012429300 0.357408000 0.130647000 0.124147000 0.335728000 0.258868000 0.178287000
 112 1 0.097714900 0.002159020 0.005360940 0.360573000 0.154476000 0.064551100 0.214992000 0.133057000 0.029090200
 113 1 0.097714900 0.002159020 0.009563810 0.300785000 0.145183000 0.105286000 0.488913000 0.393356000 0.221974000
 114 1 0.094357200 0.001968300 0.006044560 0.301027000 0.115816000 0.058669700 0.384055000 0.296519000 0.140041000
 115 1 0.094357200 0.001968300 0.000111330 0.245785000 0.074531400 0.006333940 0.325991000 0.237852000 0.026077800
 116 1 0.089607100 0.001658820 0.014175900 0.111803000 0.035705000 0.006342640 0.036753200 0.035718000 0.101989000
 117 1 0.089607100 0.001658820 0.013630900 0.200561000 0.046722200 0.016440900 0.158267000 0.058961800 0.072067700
 118 1 0.084320400 0.001264850 0.014304500 0.436230000 0.179277000 0.110359000 0.307396000 0.216813000 0.089594300
 119 1 0.084320400 0.001264850 0.007703780 0.352348000 0.115332000 0.028723100 0.275586000 0.156373000 0.058314300
 120 1 0.080131600 0.000920387 0.005785090 0.267514000 0.105987000 0.132216000 0.382529000 0.278241000 0.076794700
 121 1 0.080131600 0.000920387 0.016794100 0.125465000 0.026400100 0.015353300 0.246187000 0.170602000 0.131794000
 122 1 0.074824900 0.000450355 0.006662630 0.296608000 0.113965000 0.110705000 0.377610000 0.291959000 0.062158500
 123 1 0.074824900 0.000450355 0.008540530 0.049573000 0.017460700 0.004252030 0.384567000 0.297733000 0.161558000
 124 1 0.071253300 0.000117689 0.005062230 0.342305000 0.141026000 0.098507200 0.377471000 0.281956000 0.109422000
 125 1 0.071253300 0.000117689 0.002157400 0.167503000 0.063004100 0.002461150 0.382329000 0.281147000 0.135143000
 126 1 0.069858200 0.000014872 0.000850234 0.224483000 0.041998700 0.001412140 0.241520000 0.160997000 0.092191700
 127 1 0.069858200 0.000014872 0.006009950 0.300180000 0.079436900 0.058297500 0.597282000 0.499925000 0.384544000
 128 1 0.069275300 0.000070596 0.002927400 0.223075000 0.062921100 0.065675300 0.374834000 0.269865000 0.034457600
 129 1 0.069275300 0.000070596 0.012283200 0.335167000 0.126016000 0.095773600 0.290508000 0.203158000 0.053936500
 130 1 0.068771400 0.000118909 0.000858595 0.191541000 0.040721900 0.025325400 0.445089000 0.332013000 0.107533000
