dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 137 1 0.035613100 0.011774400 0.010921000 0.110270000 0.058588600 0.025625300 0.034630900 0.006183280 0.020418200
 138 1 0.038996500 0.007654410 0.009210950 0.111141000 0.019596300 0.047208400 0.171064000 0.155134000 0.014911600
 139 1 0.044453800 0.005998940 0.010979600 0.025305000 0.031851400 0.016382800 0.006778360 0.027049400 0.006370450
 140 1 0.032360100 0.011034200 0.009493320 0.067124300 0.048821700 0.022562300 0.412431000 0.440200000 0.226123000
 141 1 0.016375100 0.000619863 0.002156860 0.049577800 0.025591300 0.003322550 0.543987000 0.559318000 0.227356000
 142 1 0.032596200 0.000416667 0.005417880 0.029633800 0.011445900 0.000268467 0.010958800 0.000157002 0.003169280
 143 1 0.048760400 0.002450170 0.004956380 0.100521000 0.065467400 0.026685900 0.088073800 0.000019031 0.056214600
 144 1 0.053806900 0.001923810 0.009290230 0.047531100 0.038386600 0.000610776 0.104069000 0.093868000 0.062711600
 145 1 0.045203600 0.011179500 0.016976600 0.050236500 0.025480900 0.041292700 0.038684400 0.022962200 0.053689600
 146 1 0.027745300 0.005725040 0.008360380 0.028005200 0.032602000 0.014321700 0.410337000 0.400404000 0.253362000
 147 1 0.003271150 0.000334690 0.001982490 0.034910900 0.043695500 0.007128870 0.078938400 0.085320400 0.019028200
 148 1 0.007960800 0.000947045 0.001759920 0.007066500 0.001922260 0.025410800 0.041217800 0.035351600 0.022886400
 149 1 0.014653600 0.012562200 0.002758590 0.008330210 0.022847300 0.022731200 0.060663600 0.066255100 0.005403630
 150 1 0.007287690 0.004351080 0.004436340 0.044758400 0.031338100 0.010620000 0.168251000 0.181657000 0.000441635
 151 1 0.039993200 0.008488090 0.008008390 0.012183100 0.016479800 0.003634300 0.203571000 0.079376500 0.021189500
 152 1 0.030503100 0.000825416 0.004343110 0.045336000 0.015779900 0.025203100 0.151599000 0.166957000 0.012537400
 153 1 0.018421000 0.000525440 0.003579640 0.073076300 0.043987900 0.015045300 0.119985000 0.059088500 0.025906200
 154 1 0.027038700 0.011733100 0.004179720 0.130405000 0.040552100 0.043832500 0.087076500 0.066050600 0.037956000
 155 1 0.038172100 0.000149635 0.004461010 0.006254550 0.027188600 0.014468800 0.216975000 0.306252000 0.017250200
 156 1 0.004128540 0.006171410 0.005573700 0.092812300 0.039542600 0.025698200 0.165995000 0.178968000 0.022472600
 157 1 0.046364100 0.003768570 0.004894780 0.025637000 0.039758700 0.007258470 1.037130000 0.326885000 0.085322800
 158 1 0.013459600 0.001931460 0.002429110 0.130151000 0.107800000 0.022848100 0.145087000 0.165507000 0.000081991
 159 1 0.010258900 0.012054300 0.000822415 0.022684400 0.026847200 0.009432320 0.117048000 0.123706000 0.032450900
 160 1 0.007135960 0.000776920 0.003397640 0.009336430 0.019091400 0.009260500 0.254191000 0.245313000 0.042325100
 161 1 0.021973200 0.001201370 0.002752470 0.058227500 0.012898600 0.010993600 0.079347500 0.089778400 0.012904600
 162 1 0.004635590 0.006332070 0.002201990 0.003610210 0.008400730 0.001617180 0.203427000 0.231174000 0.001439110
 163 1 0.010871600 0.006277120 0.004554840 0.099961500 0.039097500 0.017904500 0.069202600 0.067804300 0.008199990
 164 1 0.005357050 0.000490773 0.002682950 0.006272930 0.016447400 0.000449005 0.397280000 0.414529000 0.237640000
 165 1 0.028533700 0.007942800 0.007967040 0.035833700 0.008545230 0.014436200 0.459958000 0.576213000 0.269870000
 166 1 0.002539190 0.000490273 0.004814270 0.010333800 0.009910590 0.007870000 0.089126800 0.052616000 0.032603100
 167 1 0.015677700 0.001577040 0.000220686 0.120141000 0.026289900 0.027341300 0.107305000 0.095218800 0.024258000
 168 1 0.056261700 0.002528740 0.011716200 0.129075000 0.061092200 0.018693300 0.259218000 0.282699000 0.047663900
 169 1 0.015422000 0.006686080 0.004006050 0.057616700 0.013295600 0.013599000 0.157014000 0.096253100 0.160249000
 170 1 0.011076700 0.010969200 0.003647240 0.196942000 0.112825000 0.029351700 0.082667000 0.109934000 0.077765200
 171 1 0.000058798 0.004783820 0.003785210 0.018819400 0.044057200 0.009527350 0.356799000 0.193637000 0.069290900
 172 1 0.037857700 0.006450870 0.006869380 0.049444300 0.022044300 0.014886300 0.082100000 0.085465300 0.027114900
 173 1 0.019048500 0.001215910 0.001180100 0.038844200 0.006879180 0.013178200 0.095108500 0.089149200 0.020431200
 174 1 0.034539900 0.009364310 0.004463500 0.027754200 0.033048400 0.024230000 0.124455000 0.135199000 0.113882000
 175 1 0.001940350 0.004740640 0.000069758 0.142018000 0.072010200 0.033159500 0.340188000 0.272006000 0.055542100
 176 1 0.040809300 0.003318880 0.010052000 0.022353900 0.011746500 0.000806076 0.017195800 0.033975000 0.072463600
 177 1 0.011015000 0.003241930 0.000188895 0.041426200 0.011813800 0.004785040 0.280032000 0.299675000 0.076044700
 178 1 0.019853100 0.005465590 0.008669590 0.006855500 0.012835500 0.009771140 0.299078000 0.299385000 0.091409700
 179 1 0.000694549 0.001216190 0.000603882 0.011939200 0.016523200 0.015313400 0.028369500 0.029657300 0.046309600
 180 1 0.002579400 0.004908670 0.000933406 0.096055400 0.050920600 0.009414950 0.089552800 0.100568000 0.030581500
 181 1 0.021466100 0.001253400 0.004123970 0.108170000 0.023460200 0.027937700 0.135371000 0.148679000 0.037499400
